CD_SETOR,CD_AGSN,NM_AGSN,CD_MUNICIP,NM_MUNICIP,CD_UF,SG_UF
330100905060075,33010090024,RIO URURAI,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905060078,33010090025,ILHA DE URURAI,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905060091,33010090002,MARGEM DA LINHA DO RIO TAPERA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905060093,33010090002,MARGEM DA LINHA DO RIO TAPERA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905060094,33010090034,RUA DA FARMÁCIA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070029,33010090001,INFERNO VERDE,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070044,33010090008,PATRONATO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070045,33010090009,SIQUEIRA E SILVA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070046,33010090010,TIRA-GOSTO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070066,33010090011,RISCA FACA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070068,33010090011,RISCA FACA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070086,33010090007,MATADOURO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070103,33010090007,MATADOURO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905070152,33010090033,MARTINS LAGE,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080003,33010090014,BARIRI OU MADUREIRA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080008,33010090019,FOFOCA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080017,33010090013,LAGOA DO VIGÁRIO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080022,33010090019,FOFOCA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080035,33010090017,AVENIDA CENTRAL,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080067,33010090016,PARQUE SÃO MATHEUS,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080070,33010090017,AVENIDA CENTRAL,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080100,33010090015,CHATUBA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080115,33010090029,FUNDÃO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080117,33010090028,ALDEIA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080118,33010090028,ALDEIA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080122,33010090032,ESCOVA URUBU,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080123,33010090026,AEROPORTO BONSUCESSO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905080145,33010090013,LAGOA DO VIGÁRIO,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905090005,33010090021,PARQUE BELA VISTA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100905090028,33010090022,SANTA LUÍSA,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330100980000005,33010090032,ESCOVA URUBU,3301009,CAMPOS DOS GOYTACAZES,33,RJ
330130610000020,33013060004,DO ARROZ,3301306,CASIMIRO DE ABREU,33,RJ
330170205000033,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000034,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000035,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000036,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000037,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000038,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000039,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000040,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000067,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000068,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000069,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000070,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000071,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000072,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000073,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000074,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000075,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000076,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000103,33017020013,OUT-DOOR,3301702,DUQUE DE CAXIAS,33,RJ
330170205000107,33017020032,VILA BEIRA MAR,3301702,DUQUE DE CAXIAS,33,RJ
330170205000108,33017020032,VILA BEIRA MAR,3301702,DUQUE DE CAXIAS,33,RJ
330170205000109,33017020032,VILA BEIRA MAR,3301702,DUQUE DE CAXIAS,33,RJ
330170205000114,33017020003,PARQUE DAS MISSÕES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000115,33017020003,PARQUE DAS MISSÕES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000116,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000117,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000118,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000119,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000120,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000121,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000122,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000123,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000167,33017020002,DIQUE DA PRAINHA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000168,33017020002,DIQUE DA PRAINHA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000169,33017020002,DIQUE DA PRAINHA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000170,33017020002,DIQUE DA PRAINHA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000183,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000184,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000185,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000186,33017020026,HIMALAIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000192,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000193,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000194,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000195,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000196,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000197,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000198,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000199,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000279,33017020056,MARUIM,3301702,DUQUE DE CAXIAS,33,RJ
330170205000305,33017020033,LEME-LEBLON,3301702,DUQUE DE CAXIAS,33,RJ
330170205000341,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000378,33017020016,SARAPUÍ,3301702,DUQUE DE CAXIAS,33,RJ
330170205000400,33017020016,SARAPUÍ,3301702,DUQUE DE CAXIAS,33,RJ
330170205000418,33017020014,AVENIDA TEIXEIRA MENDES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000422,33017020014,AVENIDA TEIXEIRA MENDES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000433,33017020055,PARAOPEBA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000436,33017020018,RUA FRANCISCO PORTELA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000442,33017020023,RUI BARBOSA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000443,33017020054,CHATUBA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000456,33017020022,REMANSO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000460,33017020032,VILA BEIRA MAR,3301702,DUQUE DE CAXIAS,33,RJ
330170205000461,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000464,33017020026,HIMALAIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000473,33017020055,PARAOPEBA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000474,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000475,33017020003,PARQUE DAS MISSÕES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000476,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000483,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000484,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000488,33017020003,PARQUE DAS MISSÕES,3301702,DUQUE DE CAXIAS,33,RJ
330170205000489,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000490,33017020025,VILA IDEAL,3301702,DUQUE DE CAXIAS,33,RJ
330170205000507,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000511,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000512,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000513,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000514,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000515,33017020027,VILA OPERÁRIA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000516,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170205000517,33017020004,SAPO,3301702,DUQUE DE CAXIAS,33,RJ
330170205000519,33017020056,MARUIM,3301702,DUQUE DE CAXIAS,33,RJ
330170205000520,33017020056,MARUIM,3301702,DUQUE DE CAXIAS,33,RJ
330170205000521,33017020001,PARQUE VILA NOVA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000013,33017020037,SOSSEGO,3301702,DUQUE DE CAXIAS,33,RJ
330170210000014,33017020037,SOSSEGO,3301702,DUQUE DE CAXIAS,33,RJ
330170210000024,33017020036,EUCALIPTOS,3301702,DUQUE DE CAXIAS,33,RJ
330170210000025,33017020036,EUCALIPTOS,3301702,DUQUE DE CAXIAS,33,RJ
330170210000069,33017020038,HARMONIA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000070,33017020038,HARMONIA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000071,33017020038,HARMONIA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000072,33017020038,HARMONIA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000078,33017020024,NOVA ESPERANÇA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000079,33017020024,NOVA ESPERANÇA,3301702,DUQUE DE CAXIAS,33,RJ
330170210000123,33017020035,PRESIDENTE KENNEDY,3301702,DUQUE DE CAXIAS,33,RJ
330170210000284,33017020039,RUA SÃO PAULO,3301702,DUQUE DE CAXIAS,33,RJ
330170210000327,33017020037,SOSSEGO,3301702,DUQUE DE CAXIAS,33,RJ
330170210000350,33017020036,EUCALIPTOS,3301702,DUQUE DE CAXIAS,33,RJ
330170210000376,33017020039,RUA SÃO PAULO,3301702,DUQUE DE CAXIAS,33,RJ
330170215000050,33017020040,SAPÊ,3301702,DUQUE DE CAXIAS,33,RJ
330190005000122,33019000001,RATO MOLHADO,3301900,ITABORAÍ,33,RJ
330190005000129,33019000002,BARREIRO,3301900,ITABORAÍ,33,RJ
330190018000099,33019000003,BEIRA DO GUAIANÃ,3301900,ITABORAÍ,33,RJ
330200705000022,33020070003,RUA SESSENTA E CINCO,3302007,ITAGUAÍ,33,RJ
330200705000023,33020070002,RUA DEZOITO,3302007,ITAGUAÍ,33,RJ
330200705000033,33020070006,MORRO DO ENGENHO,3302007,ITAGUAÍ,33,RJ
330200705000034,33020070007,ESTRÊLA DO CÉU,3302007,ITAGUAÍ,33,RJ
330200705000038,33020070008,VALÃO ESTRÊLA DO CÉU,3302007,ITAGUAÍ,33,RJ
330200705000042,33020070001,PONTE PRETA,3302007,ITAGUAÍ,33,RJ
330200705000043,33020070009,MANGUEIRA,3302007,ITAGUAÍ,33,RJ
330200705000044,33020070001,PONTE PRETA,3302007,ITAGUAÍ,33,RJ
330200705000086,33020070005,RIO DA GUARDA,3302007,ITAGUAÍ,33,RJ
330200705000139,33020070015,VILAR DOS COQUEIROS - DOCAS,3302007,ITAGUAÍ,33,RJ
330200705000140,33020070013,PARTE DO TEIXEIRA,3302007,ITAGUAÍ,33,RJ
330200705000149,33020070012,PARQUE ESTRÊLA DO CÉU,3302007,ITAGUAÍ,33,RJ
330200705000070,33020070010,RIO CAÇÃO - BEIRA LINHA,3302007,ITAGUAÍ,33,RJ
330200705000082,33020070011,VINTE E SEIS DE DEZEMBRO,3302007,ITAGUAÍ,33,RJ
330240305010034,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010035,33024030012,ILHA LEOCADIA,3302403,MACAÉ,33,RJ
330240305010036,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010037,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010038,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010039,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010040,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010042,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010043,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010045,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010046,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010047,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010049,33024030012,ILHA LEOCADIA,3302403,MACAÉ,33,RJ
330240305010050,33024030012,ILHA LEOCADIA,3302403,MACAÉ,33,RJ
330240305010051,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010052,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010053,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010054,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010055,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010056,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010057,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305010058,33024030008,NOVA ESPERANÇA,3302403,MACAÉ,33,RJ
330240305020020,33024030007,COMPLEXO DA AJUDA,3302403,MACAÉ,33,RJ
330240305020021,33024030007,COMPLEXO DA AJUDA,3302403,MACAÉ,33,RJ
330240305020022,33024030007,COMPLEXO DA AJUDA,3302403,MACAÉ,33,RJ
330225405000018,33022540007,VILA ESPERANÇA,3302254,ITATIAIA,33,RJ
330225405000019,33022540007,VILA ESPERANÇA,3302254,ITATIAIA,33,RJ
330225405000030,33022540005,MARROCOS,3302254,ITATIAIA,33,RJ
330225405000045,33022540008,VILA GEORGETTA,3302254,ITATIAIA,33,RJ
330225405000046,33022540008,VILA GEORGETTA,3302254,ITATIAIA,33,RJ
330225405000049,33022540009,VILA NITEROI,3302254,ITATIAIA,33,RJ
330225405000051,33022540006,NOVA CONQUISTA,3302254,ITATIAIA,33,RJ
330225405000052,33022540006,NOVA CONQUISTA,3302254,ITATIAIA,33,RJ
330225405000053,33022540004,MARECHAL JARDIM,3302254,ITATIAIA,33,RJ
330225405000055,33022540003,JAMBEIRO,3302254,ITATIAIA,33,RJ
330225405000056,33022540002,BOA VISTA,3302254,ITATIAIA,33,RJ
330225405000057,33022540001,ÁFRICA,3302254,ITATIAIA,33,RJ
330227005010042,33022700004,VIRGEM DE FÁTIMA,3302270,JAPERI,33,RJ
330227005010043,33022700005,PROLETÁRIO,3302270,JAPERI,33,RJ
330227005020039,33022700001,ALECRIM,3302270,JAPERI,33,RJ
330227005020082,33022700007,CENTRO DE ENGENHEIRO PEDREIRA,3302270,JAPERI,33,RJ
330227005020083,33022700008,MUCUJÁ,3302270,JAPERI,33,RJ
330240305010012,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010013,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010014,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010015,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010016,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010017,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010018,33024030005,NOVA HOLANDA OU ILHA DA FUMAÇA,3302403,MACAÉ,33,RJ
330240305010020,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010021,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010022,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010024,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305010025,33024030006,FRONTEIRA,3302403,MACAÉ,33,RJ
330240305050036,33024030003,MORRO SANTA MÔNICA,3302403,MACAÉ,33,RJ
330240305050062,33024030002,MORRO DE SANTANA,3302403,MACAÉ,33,RJ
330240305050080,33024030010,MORRO DO LAZAREDO,3302403,MACAÉ,33,RJ
330240305050082,33024030004,BOTAFOGO (PARTE ANTIGA),3302403,MACAÉ,33,RJ
330240305050083,33024030009,NOVO BOTAFOGO,3302403,MACAÉ,33,RJ
330240305050084,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050085,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050086,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050087,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050088,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050089,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050090,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050091,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050092,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050105,33024030010,MORRO DO LAZAREDO,3302403,MACAÉ,33,RJ
330240305050150,33024030011,NOVO HORIZONTE,3302403,MACAÉ,33,RJ
330240305050153,33024030002,MORRO DE SANTANA,3302403,MACAÉ,33,RJ
330240305050164,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050165,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050166,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050167,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050168,33024030001,ILHA MALVINAS,3302403,MACAÉ,33,RJ
330240305050169,33024030009,NOVO BOTAFOGO,3302403,MACAÉ,33,RJ
330250205000037,33025020001,BNH - BARBUDA,3302502,MAGÉ,33,RJ
330250205000040,33025020002,RONCADOR,3302502,MAGÉ,33,RJ
330250205000041,33025020002,RONCADOR,3302502,MAGÉ,33,RJ
330250205000090,33025020003,INHOMIRIM,3302502,MAGÉ,33,RJ
330250205000091,33025020004,JARDIM FLORESTAL,3302502,MAGÉ,33,RJ
330250220000004,33025020006,RUA J,3302502,MAGÉ,33,RJ
330250220000014,33025020007,MORRO SÃO LUIZ,3302502,MAGÉ,33,RJ
330250220000015,33025020007,MORRO SÃO LUIZ,3302502,MAGÉ,33,RJ
330250220000024,33025020009,SAPATEIRO,3302502,MAGÉ,33,RJ
330250220000025,33025020009,SAPATEIRO,3302502,MAGÉ,33,RJ
330250220000026,33025020009,SAPATEIRO,3302502,MAGÉ,33,RJ
330250220000027,33025020009,SAPATEIRO,3302502,MAGÉ,33,RJ
330250220000058,33025020008,CRUZEIRO,3302502,MAGÉ,33,RJ
330250220000068,33025020003,INHOMIRIM,3302502,MAGÉ,33,RJ
330250220000071,33025020014,ITAVERA - MORRO DO CÉU,3302502,MAGÉ,33,RJ
330250220000077,33025020015,MORRO SÃO NICOLAU,3302502,MAGÉ,33,RJ
330250220000085,33025020016,VILA PORTUÁRIA DE SURUÍ,3302502,MAGÉ,33,RJ
330250220000094,33025020004,JARDIM FLORESTAL,3302502,MAGÉ,33,RJ
330250220000104,33025020008,CRUZEIRO,3302502,MAGÉ,33,RJ
330250220000117,33025020010,PARQUE ESTRELA,3302502,MAGÉ,33,RJ
330250220000125,33025020007,MORRO SÃO LUIZ,3302502,MAGÉ,33,RJ
330250220000148,33025020015,MORRO SÃO NICOLAU,3302502,MAGÉ,33,RJ
330250225000015,33025020014,ITAVERA - MORRO DO CÉU,3302502,MAGÉ,33,RJ
330250230000002,33025020016,VILA PORTUÁRIA DE SURUÍ,3302502,MAGÉ,33,RJ
330250230000003,33025020017,VALÃO VAIVÉM - RIO SURUÍ,3302502,MAGÉ,33,RJ
330250230000006,33025020018,CAPITÃO DE PAULA,3302502,MAGÉ,33,RJ
330250230000008,33025020015,MORRO SÃO NICOLAU,3302502,MAGÉ,33,RJ
330250230000009,33025020015,MORRO SÃO NICOLAU,3302502,MAGÉ,33,RJ
330250230000011,33025020019,PARTIDO,3302502,MAGÉ,33,RJ
330250230000016,33025020020,SANTA DALILA,3302502,MAGÉ,33,RJ
330250230000019,33025020017,VALÃO VAIVÉM - RIO SURUÍ,3302502,MAGÉ,33,RJ
330260105000025,33026010002,PRAIA DO SACO,3302601,MANGARATIBA,33,RJ
330260105000026,33026010002,PRAIA DO SACO,3302601,MANGARATIBA,33,RJ
330260105000035,33026010015,SAI DE DENTRO,3302601,MANGARATIBA,33,RJ
330260105000040,33026010003,AVENIDA LITORÂNIA 1,3302601,MANGARATIBA,33,RJ
330260105000041,33026010004,AVENIDA LITORÂNIA 2,3302601,MANGARATIBA,33,RJ
330260105000042,33026010005,MORRO DO CRISTO,3302601,MANGARATIBA,33,RJ
330260105000044,33026010007,PRAIA PEQUENA,3302601,MANGARATIBA,33,RJ
330260105000046,33026010008,CEMITÉRIO,3302601,MANGARATIBA,33,RJ
330260105000047,33026010009,NOVA MANGARATIBA,3302601,MANGARATIBA,33,RJ
330260105000048,33026010010,RUA DA PALHA,3302601,MANGARATIBA,33,RJ
330260110000006,33026010013,PAU ROLOU 2,3302601,MANGARATIBA,33,RJ
330260110000007,33026010019,MORRO DO SERAFIM - BOA VISTA,3302601,MANGARATIBA,33,RJ
330260110000012,33026010014,PAU ROLOU 1,3302601,MANGARATIBA,33,RJ
330260115000004,33026010001,AXIXÁ DE BAIXO,3302601,MANGARATIBA,33,RJ
330260115000005,33026010001,AXIXÁ DE BAIXO,3302601,MANGARATIBA,33,RJ
330260115000011,33026010016,VILA BENEDITA - RUA ARITANA,3302601,MANGARATIBA,33,RJ
330260115000012,33026010001,AXIXÁ DE BAIXO,3302601,MANGARATIBA,33,RJ
330260120000032,33026010012,CACHOEIRA,3302601,MANGARATIBA,33,RJ
330260120000039,33026010011,LITORÂNEA DA PEDREIRA,3302601,MANGARATIBA,33,RJ
330270005000034,33027000005,SACO DAS FLORES,3302700,MARICÁ,33,RJ
330270005000088,33027000014,MORRO DO AMOR,3302700,MARICÁ,33,RJ
330270005000089,33027000014,MORRO DO AMOR,3302700,MARICÁ,33,RJ
330270005000090,33027000006,BEIRA RIO MOMBUCA,3302700,MARICÁ,33,RJ
330270005000091,33027000003,LINHA DO TREM,3302700,MARICÁ,33,RJ
330270005000092,33027000001,BAIRRO DA AMIZADE,3302700,MARICÁ,33,RJ
330270005000093,33027000001,BAIRRO DA AMIZADE,3302700,MARICÁ,33,RJ
330270005000094,33027000001,BAIRRO DA AMIZADE,3302700,MARICÁ,33,RJ
330270010000002,33027000011,FERNANDO MENDES,3302700,MARICÁ,33,RJ
330270010000003,33027000004,RISCA FACA,3302700,MARICÁ,33,RJ
330270010000007,33027000004,RISCA FACA,3302700,MARICÁ,33,RJ
330270010000008,33027000007,BEIRA RIO,3302700,MARICÁ,33,RJ
330270010000011,33027000012,MANGUEIRA,3302700,MARICÁ,33,RJ
330270010000013,33027000013,MANOEL PEQUENO,3302700,MARICÁ,33,RJ
330270010000140,33027000011,FERNANDO MENDES,3302700,MARICÁ,33,RJ
330270010000141,33027000010,COMUNIDADE SÃO JOSÉ II,3302700,MARICÁ,33,RJ
330270010000142,33027000009,COMUNIDADE SÃO JOSÉ I,3302700,MARICÁ,33,RJ
330270010000143,33027000015,COMUNIDADE SÃO JOSÉ III,3302700,MARICÁ,33,RJ
330270015000066,33027000008,COMUNIDADE DE JACONÉ,3302700,MARICÁ,33,RJ
330270015000067,33027000002,CANAL DE BAMBUÍ,3302700,MARICÁ,33,RJ
330270015000068,33027000002,CANAL DE BAMBUÍ,3302700,MARICÁ,33,RJ
330285805000132,33028580002,CEBINHO,3302858,MESQUITA,33,RJ
330285805000167,33028580001,CHATUBA,3302858,MESQUITA,33,RJ
330320305000051,33032030008,NOVO HORIZONTE,3303203,NILÓPOLIS,33,RJ
330320305000052,33032030009,CENTRO,3303203,NILÓPOLIS,33,RJ
330320305000175,33032030008,NOVO HORIZONTE,3303203,NILÓPOLIS,33,RJ
330320310000009,33032030004,OLINDA,3303203,NILÓPOLIS,33,RJ
330320310000029,33032030005,BRIZOLÃO,3303203,NILÓPOLIS,33,RJ
330330205000007,33033020066,MORRO DA ITITIOCA,3303302,NITERÓI,33,RJ
330330205000009,33033020068,CAPIM MELADO,3303302,NITERÓI,33,RJ
330330205000010,33033020021,MORRO DO BUMBA,3303302,NITERÓI,33,RJ
330330205000011,33033020021,MORRO DO BUMBA,3303302,NITERÓI,33,RJ
330330205000021,33033020024,MORRO DA CAIXA-D'ÁGUA,3303302,NITERÓI,33,RJ
330330205000022,33033020024,MORRO DA CAIXA-D'ÁGUA,3303302,NITERÓI,33,RJ
330330205000029,33033020064,VILA COLÔNIA,3303302,NITERÓI,33,RJ
330330205000054,33033020033,MORRO FREI ORLANDO,3303302,NITERÓI,33,RJ
330330205000065,33033020034,MORRO DO MATO GROSSO,3303302,NITERÓI,33,RJ
330330205000071,33033020034,MORRO DO MATO GROSSO,3303302,NITERÓI,33,RJ
330330205000076,33033020035,MORRO DO CANTAGALO,3303302,NITERÓI,33,RJ
330330205000077,33033020035,MORRO DO CANTAGALO,3303302,NITERÓI,33,RJ
330330205000078,33033020035,MORRO DO CANTAGALO,3303302,NITERÓI,33,RJ
330330205000081,33033020037,MORRO DO MONAN,3303302,NITERÓI,33,RJ
